cbn_collection_name,cbn_collection_code,mda_code,cbn_internal_account_number,nuban,authorized,status,created_by,created_date,last_modified_by,last_modified_date,version
FEES | IDENTITY CARD FEES,0517021059000-C0031-P09520,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | INCOME FROM CONSULTANCY,0517021059000-C0032-P01558,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0517021059000-C0037-P01145,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0517021059000-C0037-P04462,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0517021059000-C0037-P04944,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P00002,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P00086,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P00710,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P03780,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P05464,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P06395,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P07471,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P09216,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P09462,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P10406,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P10650,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P10796,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P11417,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021059000-C0039-P11458,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | POST UTME FEES,0517021059000-C0040-P06727,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0517021059000-C0042-P01678,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0517021059000-C0042-P04645,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0517021059000-C0042-P05413,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0517021059000-C0042-P07548,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0517021059000-C0042-P07549,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | RENTAL FEES,0517021059000-C0043-P02426,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | RENTAL FEES,0517021059000-C0043-P03337,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | RENTAL FEES,0517021059000-C0043-P05837,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021059000-C0044-P02526,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021059000-C0044-P09546,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021059000-C0044-P12008,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TENDER FEES,0517021059000-C0046-P09949,0517021059000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TRANSCRIPT FEES,0517021059000-C0050-P10153,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | WORKSHOP/CONFERENCE/TRAINING FEES,0517021059000-C0054-P01292,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | DONATION,0517021059000-C0056-P11511,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | GRANT,0517021059000-C0058-P02046,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | GRANT,0517021059000-C0058-P03274,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | GRANT,0517021059000-C0058-P07362,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | GRANT,0517021059000-C0058-P10002,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
INSURANCE | NHIS - CAPITATION,0517021059000-C0062-P12208,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
INSURANCE | OTHER INSURANCE CLAIMS,0517021059000-C0063-P03995,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
LEVIES | OTHER LEVIES,0517021059000-C0081-P02823,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
LOAN REPAYMENT | INTEREST,0517021059000-C0088-P04054,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0517021059000-C0094-P07075,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS STAFF PAYMENTS,0517021059000-C0095-P07343,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021059000-C0097-P00808,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021059000-C0097-P02517,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021059000-C0097-P10586,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - OTHERS,0517021059000-C0104-P07389,0517021059000,0020054161043,3000047706,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0517021059000-C0114-P00829,0517021059000,0220493865013,3000150044,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0517021059000-C0114-P08681,0517021059000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCOMMODATION FEES,0521027037000-C0022-P12210,0521027037000,0300110061017,3000055534,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027037000-C0037-P00368,0521027037000,0300110061017,3000055534,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027037000-C0037-P02090,0521027037000,0300110061017,3000055534,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027037000-C0037-P04990,0521027037000,0300110061017,3000055534,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027037000-C0037-P11650,0521027037000,0300110061017,3000055534,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027037000-C0037-P12211,0521027037000,0300110061017,3000055534,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | RENTAL FEES,0521027037000-C0043-P08194,0521027037000,0300110061017,3000055534,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0521027037000-C0097-P03880,0521027037000,0300110061017,3000055534,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0161012001000-C0101-P12214,0161012001000,0020450061159,3000108777,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
APPROPRIATIONS | SUNDRY APPROPRIATION,0517019031000-C0016-P09302,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCEPTANCE FEES,0517019031000-C0021-P00086,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCOMMODATION FEES,0517019031000-C0022-P09649,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | INCOME FROM CONSULTANCY,0517019031000-C0032-P01616,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | LIBRARY FEES,0517019031000-C0034-P03833,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MATRICULATION FEES,0517019031000-C0036-P04891,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0517019031000-C0037-P02094,0517019031000,0090542465017,3000131858,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0517019031000-C0037-P02465,0517019031000,0090542465017,3000131858,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0517019031000-C0037-P03556,0517019031000,0090542465017,3000131858,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0517019031000-C0037-P04481,0517019031000,0090542465017,3000131858,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0517019031000-C0037-P04491,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0517019031000-C0037-P04884,0517019031000,0090542465017,3000131858,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0517019031000-C0037-P10040,0517019031000,0090542465017,3000131858,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517019031000-C0039-P02700,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517019031000-C0039-P03720,0517019031000,0090542465017,3000131858,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517019031000-C0039-P09924,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517019031000-C0039-P12073,0517019031000,0090542465017,3000131858,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0517019031000-C0042-P03726,0517019031000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0517019031000-C0042-P12213,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | RENTAL FEES,0517019031000-C0043-P03444,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517019031000-C0044-P01292,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517019031000-C0044-P11906,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TENDER FEES,0517019031000-C0046-P00979,0517019031000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TRANSCRIPT FEES,0517019031000-C0050-P10153,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | DONATION,0517019031000-C0056-P02271,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | GRANT,0517019031000-C0058-P03304,0517019031000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
INSURANCE | NHIS - CAPITATION,0517019031000-C0062-P05554,0517019031000,0090542465017,3000131858,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
INSURANCE | NHIS - CAPITATION,0517019031000-C0062-P05561,0517019031000,0090542465017,3000131858,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
INSURANCE | NHIS - CAPITATION,0517019031000-C0062-P09530,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
INSURANCE | OTHER INSURANCE CLAIMS,0517019031000-C0063-P09523,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
LEVIES | DEVELOPMENT LEVY,0517019031000-C0069-P02074,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0517019031000-C0094-P08724,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517019031000-C0097-P00928,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517019031000-C0097-P02238,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517019031000-C0097-P08943,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0517019031000-C0101-P07389,0517019031000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - STAFF,0517019031000-C0105-P07399,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - STAFF,0517019031000-C0105-P07462,0517019031000,0090542465017,3000131858,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - STAFF,0517019031000-C0105-P07476,0517019031000,0090542465017,3000131858,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REMITTANCES | REMITTANCES - DOMESTIC,0517019031000-C0107-P10186,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF FORMS | APPLICATION FORMS,0517019031000-C0110-P00521,0517019031000,0290536665011,3000131016,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0517019031000-C0114-P08583,0517019031000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0517019031000-C0114-P08594,0517019031000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0521027037000-C0039-P12209,0521027037000,0300110061017,3000055534,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
APPROPRIATIONS | TETFUND SUBVENTION,0517021058000-C0017-P10009,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
APPROPRIATIONS | TETFUND SUBVENTION,0517021058000-C0017-P10011,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
APPROPRIATIONS | TETFUND SUBVENTION,0517021058000-C0017-P10017,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCEPTANCE FEES,0517021058000-C0021-P00086,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCOMMODATION FEES,0517021058000-C0022-P00120,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCOMMODATION FEES,0517021058000-C0022-P12215,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | CERTIFICATE FEES,0517021058000-C0027-P01230,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | INCOME FROM CONSULTANCY,0517021058000-C0032-P01616,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021058000-C0039-P02770,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021058000-C0039-P05991,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021058000-C0039-P11458,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | POST UTME FEES,0517021058000-C0040-P06727,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0517021058000-C0042-P00465,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0517021058000-C0042-P01663,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021058000-C0044-P08984,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TENDER FEES,0517021058000-C0046-P09949,0517021058000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TRANSCRIPT FEES,0517021058000-C0050-P10153,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | AIDS/DONATION/ENDOWMENT/GRANT,0517021058000-C0055-P02547,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | DONATION,0517021058000-C0056-P02252,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | GRANT,0517021058000-C0058-P08380,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
INSURANCE | NHIS - CAPITATION,0517021058000-C0062-P05551,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
INSURANCE | NHIS - CAPITATION,0517021058000-C0062-P05573,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF FORMS | OTHER FORMS,0517021058000-C0111-P12216,0517021058000,0100625465015,3000151065,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0111061001000-C0039-P12217,0111061001000,0020543365042,3000150240,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0111061001000-C0039-P12218,0111061001000,0020543365042,3000150240,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0111061001000-C0101-P07389,0111061001000,0020054161043,3000047706,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517019013000-C0039-P06927,0517019013000,0160055365038,3000141934,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517019013000-C0044-P00522,0517019013000,0160055365038,3000141934,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF FORMS | APPLICATION FORMS,0517019013000-C0110-P06165,0517019013000,0160055365038,3000141934,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0521011001000-C0039-P04029,0521011001000,0020190361013,3000052650,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0521011001000-C0039-P08406,0521011001000,0020190361013,3000052650,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0521011001000-C0039-P12219,0521011001000,0020190361013,3000052650,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0521011001000-C0039-P12220,0521011001000,0020190361013,3000052650,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0521011001000-C0039-P12221,0521011001000,0020190361013,3000052650,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0521011001000-C0039-P12222,0521011001000,0020190361013,3000052650,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
CONTRIBUTIONS | CONTRIBUTIONS,0521026030000-C0019-P02642,0521026030000,0350546965016,3000141185,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
DEBT RECOVERY | DEBT RECOVERY,0521026030000-C0020-P01924,0521026030000,0350546965016,3000141185,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
